ano_competencia,mes_competencia,municipio,sigla_uf,valor_parcela
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
2023,9,Penedo,AL,600.0
